the_geom,address,allzoning1,allzoning2,appbbl,appdate,areasource,assessland,assesstot,bbl,bldgarea,bldgclass,bldgdepth,bldgfront,block,borocode,bsmtcode,builtcode,builtfar,cb2010,cd,comarea,commfar,condono,council,ct2010,easements,edesignum,exemptland,exempttot,ext,facilfar,factryarea,firecomp,garagearea,healtharea,histdist,irrlotcode,landmark,landuse,lot,lotarea,lotdepth,lotfront,lottype,ltdheight,numbldgs,numfloors,officearea,otherarea,overlay1,overlay2,ownername,ownertype,plutomapid,policeprct,proxcode,resarea,residfar,retailarea,sanborn,schooldist,spdist1,spdist2,splitzone,strgearea,taxmap,tract2010,unitsres,unitstotal,version,xcoord,ycoord,yearalter1,yearalter2,yearbuilt,zipcode,zmcode,zonedist1,zonedist2,zonedist3,zonedist4,zonemap
0106000020E610000001000000010300000001000000090000009A3B7F0B5B8052C0AFA6E201B85A44406CFF93E25B8052C06D1B77C2B65A4440757628BC5C8052C0F61A547FB55A44401C21FA805E8052C00363D7DEB25A44409BB412F0608052C00B7B87FBB65A4440DA2612625F8052C072A2AE9FB95A444024F11DA75E8052C0992F49DDBA5A4440A0E2E8DD5D8052C043B91B33BC5A44409A3B7F0B5B8052C0AFA6E201B85A4440,40 GOLD STREET,C6-4/LM,,1000760024,10/5/11,7,1889100,8084700,1000760024,62028,D6,0,0,76,1,0,,13.56,2000,101,13593,10,0,1,15.02,0,,0,5723768,,10,0,E006,0,7700,,Y,,4,24,4575,63.24,78.38,4,,3,14,0,0,,,ZAHAV PROPERTIES LLC,,1,1,1,48435,10,13593,101S012,2,LM,,N,0,10102,1502,56,57,15v1,982658,197484,0,0,2009,10038,,C6-4,,,,12b
0106000020E6100000010000000103000000010000000600000050BF803F568052C0FD7CEAA6905A444022751664598052C0725125588E5A44400B448E8D608052C00A195E7B9C5A444028FD13FD5B8052C01B81AE1AA05A4440C72001745A8052C0959CA152A15A444050BF803F568052C0FD7CEAA6905A4440,111 JOHN STREET,C6-4/LM,,1000750030,3/30/00,7,6165000,14662350,1000750030,296076,O3,111,192,75,1,2,,9.29,2002,101,296076,10,0,1,15.02,0,,0,33300,,10,0,E006,0,7700,,Y,,5,30,31876,195.33,191.92,3,,1,26,281076,0,,,PEARL STREET PARKINGC,P,1,1,1,0,10,15000,101S012,2,LM,,N,0,10102,1502,0,80,15v1,982710,197134,0,0,1929,10038,,C6-4,,,,12b
0106000020E6100000010000000103000000010000000B00000084E7E74C588052C0F9598849A75A4440BF2FAA525B8052C0DF4B70CBA45A4440E130EF4E608052C0A6A6B2B7AD5A4440347DD20B5F8052C05127A83AAF5A4440CE61174F5F8052C08F8148AAAF5A44408D44C3935C8052C08ECC8AA0B35A4440C22D57765A8052C0F57E189FAF5A4440FD4E311F5B8052C0652FFFC6AE5A444000E8B1FE598052C098BB776BAC5A4440C665CE7D5A8052C01B0E22C0AB5A444084E7E74C588052C0F9598849A75A4440,15 CLIFF STREET,C6-4/LM,,1000760009,1/8/08,7,2317500,15304500,1000767501,158477,RM,90,60,76,1,5,,15.8,2001,101,15851,10,1800,1,15.02,0,,0,0,,10,0,E006,13960,7700,,Y,,4,7501,10030,150.5,60.17,0,,1,30,0,0,,,15 CLIFF STREET CONDO,,1,1,0,142626,10,1891,101S012,2,LM,,N,0,10102,1502,156,157,15v1,982688,197356,0,0,2000,10038,,C6-4,,,,12b
0106000020E61000000100000001030000000100000005000000C3226FCE568052C04E1DE1375F5A444034FCD8CA5A8052C0780BC18A5A5A4440305B23975F8052C0B0A10AC9615A4440E341CAD55B8052C0E7E97F12675A4440C3226FCE568052C04E1DE1375F5A4440,156 FRONT STREET,C5-3/LM,,0,,7,1890000,5132700,1000710001,52969,D7,95,79.42,71,1,5,,5.87,2009,101,2014,15,0,1,15.02,0,,0,0,,15,0,E004,0,7700,,Y,,4,1,9026,110,79.42,3,,1,9,0,0,,,160 FRONT STREET ASSO,P,1,1,0,50955,10,2014,101S008,2,LM,,N,0,10102,1502,63,66,15v1,982705,196519,1979,0,1930,10038,,C5-3,,,,12b
0106000020E61000000100000001030000000100000005000000682D64B95A8052C079F383D2E35A44403424BF9E5B8052C072CC0153E25A4440C6A937A95E8052C09376C848E65A44407C367BDC5D8052C07CFB5CE8E75A4440682D64B95A8052C079F383D2E35A4440,164 WILLIAM STREET,C6-4/LM,,0,,7,270000,416250,1000930024,6590,K4,60,25,93,1,2,E,4.31,1013,101,6590,10,0,1,15.01,0,,0,0,,10,0,E006,0,7700,,Y,,4,24,1528,66.83,24.5,5,,1,5,0,5120,,,HUNG TAO REALTY,,1,1,3,0,10,1470,101S012,2,LM,,N,0,10103,1501,0,3,15v1,982681,197991,1989,0,1900,10038,,C6-4,,,,12b
0106000020E610000001000000010300000001000000300000007D434510428052C03429BD16F35A44406521B165468052C03EA70B70EB5A44409B1564435E8052C0D6225FA9185B4440700FB14A5C8052C051AFBA5D1B5B4440F87E42B75A8052C02A909C2C1D5B444059FF29145A8052C0830C6ACC1D5B4440A6BD76B5598052C064548B101E5B44401335F549598052C01C661D4C1E5B44406839D493588052C066E78B981E5B4440989BF10A588052C0F49A89B61E5B444086D611A1578052C0AD5570C01E5B44400D500E39578052C0D16C37BC1E5B4440CED05B87568052C069B7939E1E5B44409825E307568052C019649E7B1E5B444083F3FA61558052C03F20C3361E5B44406C00B0CA548052C0C47E2BE11D5B4440C5F2B350548052C0E6C1B1851D5B4440E834748A538052C0DB37A9C11C5B44409C050346488052C03C491D480E5B4440E2329B76488052C01E553A870D5B4440D0F36D8D488052C09332841B0D5B4440C38EE9A9488052C0AE13B37B0C5B4440618FE3BC488052C0F11CBCF60B5B444046A0B4C9488052C0A3801D860B5B4440C53572D4488052C0BAE9090A0B5B444045C8F6DB488052C0F09D12880A5B44406BDB91DF488052C09A59D50E0A5B44407CB5D5DF488052C04E37648F095B4440555FFDDC488052C00DA7E91C095B44400F98BFD4488052C093F4CA85085B4440ADFB76C3488052C0B10078CB075B4440EC67F2AC488052C0F4B9701D075B444028FF1D95488052C03152EE97065B4440DC7E1C6E488052C0D77EA2DF055B4440868F3344488052C09A140D3D055B444029DE471E488052C0730D30BE045B4440E79F81CA478052C041C47FD2035B4440FCACD875478052C04DDE0203035B4440E8E7196D478052C0FC38B6F0025B4440357FA765478052C0F5F6DBE4025B44404E415A5C478052C0484133D9025B44402A9890463F8052C0349EF288F95A4440B839A1B03F8052C0E5844022F85A4440354AD625408052C015F9DAEDF65A4440513ACB85408052C01B4E8618F65A4440AE362818418052C05381E7D7F45A44405DAF6694418052C014E563EBF35A44407D434510428052C03429BD16F35A4440,154 NASSAU STREET,C6-4/LM,,0,,7,20659950,47828250,1001020001,526781,W6,565,140,102,1,2,,4.88,1012,101,526781,10,0,1,15.01,0,,20659950,46435050,,10,0,E006,0,7700,,Y,,8,1,108027,645,200.42,3,,1,18,526781,0,,,PACE UNIVERSITY,,1,1,0,0,10,0,101S021,2,LM,,N,0,10103,1501,0,0,15v1,982922,198373,2013,0,1968,10038,,C6-4,,,,12b
0106000020E610000001000000010300000001000000050000009A3B7F0B5B8052C0AFA6E201B85A4440A0E2E8DD5D8052C043B91B33BC5A44407580C5F45A8052C0E1F6FA24C15A4440D97E34C5578052C09FC7D6DEBC5A44409A3B7F0B5B8052C0AFA6E201B85A4440,70 FULTON STREET,C6-4/LM,,0,,7,576000,1526850,1000760028,14691,K9,76,69,76,1,2,E,3,2000,101,14691,10,0,1,15.02,0,,0,0,,10,0,E006,0,7700,,Y,,5,28,4897,76.58,68.83,3,,1,3,0,9843,,,76 FULTON ST LLC,P,1,1,2,0,10,4848,101S012,2,LM,,N,0,10102,1502,0,4,15v1,982712,197540,0,0,1900,10038,,C6-4,,,,12b
0106000020E6100000010000000103000000010000000700000036A89BAA5A8052C0AE589A01E95A444015A36E3D598052C04F22D64DE65A4440682D64B95A8052C079F383D2E35A44407C367BDC5D8052C07CFB5CE8E75A4440E40126FE5C8052C0765EAAABE95A44406A7E686A5B8052C05E24B83DE75A444036A89BAA5A8052C0AE589A01E95A4440,166 WILLIAM STREET,C6-4/LM,,0,,7,197550,1188450,1000930025,13840,L8,67,26,93,1,2,E,5.99,1013,101,8304,10,0,1,15.01,0,,0,0,,10,0,E006,0,7700,,Y,,6,25,2310,66.83,26,5,,1,5,3704,0,,,WENN LTD,P,1,1,3,5536,10,4600,101S012,2,LM,,N,0,10103,1501,0,2,15v1,982720,198005,1988,0,1900,10038,,C6-4,,,,12b
0106000020E61000000100000001030000000100000007000000979D8A50588052C08393168DE45A444067C0179A5C8052C08808D777DD5A444004F873BE5D8052C0263CE5C5DE5A44403424BF9E5B8052C072CC0153E25A4440682D64B95A8052C079F383D2E35A444015A36E3D598052C04F22D64DE65A4440979D8A50588052C08393168DE45A4440,45 BEEKMAN STREET,C6-4/LM,,0,,7,145381,347014,1000930028,10818,C7,109.83,23.67,93,1,5,E,5.01,1013,101,2000,10,0,1,15.01,0,,0,0,,10,0,E006,0,7700,,Y,,4,28,2160,109.83,23.67,5,,1,5,0,0,,,169 BEEKMAN ASSOC LP,,1,1,0,8818,10,2000,101S012,2,LM,,N,0,10103,1501,8,9,15v1,982710,197954,1976,0,1900,10038,,C6-4,,,,12b
0106000020E6100000010000000103000000010000000500000036A89BAA5A8052C0AE589A01E95A44406A7E686A5B8052C05E24B83DE75A4440E40126FE5C8052C0765EAAABE95A4440148DFF095C8052C0933A409BEB5A444036A89BAA5A8052C0AE589A01E95A4440,168 WILLIAM STREET,C6-4/LM,,0,,7,107100,414450,1000930026,4340,L9,36,27,93,1,2,E,4.9,1013,101,4340,10,0,1,15.01,0,,0,0,,10,0,E006,0,7700,,Y,,6,26,885,36.75,26.5,3,,1,5,0,0,,,MONPIKE CORP,,1,1,3,0,10,975,101S012,2,LM,,N,3365,10103,1501,0,6,15v1,982696,198039,0,0,1900,10038,,C6-4,,,,12b
0106000020E61000000100000001030000000100000009000000611A287A558052C07DA38D9DA95A444084E7E74C588052C0F9598849A75A4440C665CE7D5A8052C01B0E22C0AB5A444000E8B1FE598052C098BB776BAC5A4440FD4E311F5B8052C0652FFFC6AE5A4440C22D57765A8052C0F57E189FAF5A44408D44C3935C8052C08ECC8AA0B35A444017B0138A5B8052C01F68DE21B55A4440611A287A558052C07DA38D9DA95A4440,25 CLIFF STREET,C6-4/LM,,0,,7,454500,1212750,1000760008,21200,O1,138,50,76,1,2,,3.65,2001,101,21200,10,0,1,15.02,0,,0,0,,10,0,E006,0,7700,,Y,,5,8,5815,164.58,50.25,4,,1,4,21200,0,,,UNIFORMED SANITATIONM,,1,1,2,0,10,0,101S012,2,LM,,N,0,10102,1502,0,1,15v1,982743,197371,0,0,1946,10038,,C6-4,,,,12b
0106000020E61000000100000001030000000100000006000000CE466778578052C06445A5F3E25A4440926A45DE5A8052C089084774DD5A44406B53AF945B8052C0AED8264DDC5A444067C0179A5C8052C08808D777DD5A4440979D8A50588052C08393168DE45A4440CE466778578052C06445A5F3E25A4440,47 BEEKMAN STREET,C6-4/LM,,0,,7,302850,501300,1000930029,7540,M1,96,23,93,1,2,E,3.22,1013,101,7540,10,0,1,15.01,0,,302850,469800,,10,0,E006,0,7700,,Y,,8,29,2345,103.42,23.67,5,,1,3,0,0,,,WALL STREET SYNAGOGUE,P,1,1,3,0,10,7540,101S012,2,LM,,N,0,10103,1501,0,1,15v1,982727,197938,0,0,1920,10038,,C6-4,,,,12b
0106000020E6100000010000000103000000010000000B0000002725C5C85B8052C0EB4B8CF1F15A444090DCA6FF548052C05C0F0919005B44404107317B538052C09A578635FD5A4440BA9D5B4C4C8052C0E38EF088EF5A4440A6EF440F4C8052C0DF8BA514EF5A44402FA3CBC04A8052C03AB9E697EC5A4440919A6611488052C0FEAE487BE75A444034A29EDB4B8052C0AEE85AD8E05A444082CE876E4F8052C03E1C617DDA5A44408CCC6EEC578052C07772009DEA5A44402725C5C85B8052C0EB4B8CF1F15A4440,52 BEEKMAN STREET,C6-4/LM,,1001000001,12/27/06,7,4914000,32236650,1001000001,301941,I1,178.5,240,100,1,5,,4.82,1012,101,301941,10,0,1,15.01,0,,4914000,32236650,E,10,0,E006,0,7700,,Y,,8,1,62645,190.09,329.71,5,,1,8,301941,0,,,NEW YORK DOWNTOWN HOS,P,1,1,0,0,10,0,101S021,2,LM,,N,0,10103,1501,0,0,15v1,982861,198079,0,0,1968,10038,,C6-4,,,,12b
0106000020E61000000100000001030000000100000009000000658C099C588052C0158F462CB45A44409169B515548052C06C3380C3AA5A4440611A287A558052C07DA38D9DA95A444017B0138A5B8052C01F68DE21B55A4440AA251C9B5B8052C0DA853742B55A444008C736695A8052C02A9E2EF1B65A444085F59DF0588052C0A33F32AEB45A444039C761E0588052C062D3E6C2B45A4440658C099C588052C0158F462CB45A4440,27 CLIFF STREET,C6-4/LM,,0,,7,371700,1084950,1000760007,21520,O1,160,26,76,1,2,,4.5,2001,101,21520,10,0,1,15.02,0,,0,0,,10,0,E006,0,7700,,Y,,5,7,4782,164.58,26.08,4,,1,5,17520,0,,,27 CLIFF STREET REALT,P,1,1,2,0,10,0,101S012,2,LM,,N,4000,10102,1502,0,1,15v1,982762,197404,1948,0,1948,10038,,C6-4,,,,12b
0106000020E61000000100000001030000000100000005000000D41A500F4D8052C0BC35D5F16A5A4440F98407ED558052C0AE225240605A4440ECC151025B8052C0F031F43B685A44407BE58A5C528052C09444174A745A4440D41A500F4D8052C0BC35D5F16A5A4440,175 WATER STREET,C5-3/LM,,1000710025,2/26/97,7,14039965,57997793,1000717501,462377,RC,0,0,71,1,5,,19.17,2010,101,462377,15,960,1,15.02,0,,0,0,,15,0,E004,0,7700,,Y,,5,7501,24121,131.73,197.73,0,,1,30,455733,0,,,AMERICAN INTERNATIONA,,1,1,0,0,10,6644,101S008,2,LM,,N,0,10102,1502,0,30,15v1,982828,196623,0,0,1983,10038,,C5-3,,,,12b
0106000020E6100000010000000103000000010000000500000034AC848E568052C0776D9538E15A4440B821AFD4598052C063DB7EECDB5A4440926A45DE5A8052C089084774DD5A4440CE466778578052C06445A5F3E25A444034AC848E568052C0776D9538E15A4440,49 BEEKMAN STREET,C6-4/LM,,0,,7,232200,384750,1000930030,5926,Y1,81,24,93,1,2,E,3.23,1013,101,5926,10,0,1,15.01,0,,232200,384750,,10,0,E006,0,7700,,Y,,8,30,1837,81.33,24.33,5,,1,4,0,5926,,,FIRE DEPARTMENT,C,1,1,3,0,10,0,101S012,2,LM,,N,0,10103,1501,0,1,15v1,982749,197927,0,0,1920,10038,,C6-4,,,,12b
0106000020E610000001000000010300000001000000070000000B8A2C5E548052C076AE54009D5A4440E60D547F548052C0169CFDE79C5A444043BDB729528052C07088C8A6935A444050BF803F568052C0FD7CEAA6905A4440C72001745A8052C0959CA152A15A444034C3844A568052C064F631A0A45A44400B8A2C5E548052C076AE54009D5A4440,248 PEARL STREET,C6-4/LM,,1000750030,3/30/00,7,2038950,2038950,1000750035,0,G6,0,0,75,1,5,,0,2002,101,0,10,0,1,15.02,0,,0,0,,10,0,E006,0,7700,,Y,,10,35,15951,196.64,82.4,4,,0,0,0,0,,,PEARL STREET PARKINGC,,1,1,0,0,10,0,11S 012,2,LM,,N,0,10102,1502,0,0,15v1,982789,197163,0,0,0,10038,,C6-4,,,,12b
0106000020E61000000100000001030000000100000007000000C79D91F8548052C0BC94F438B75A4440658C099C588052C0158F462CB45A444039C761E0588052C062D3E6C2B45A444085F59DF0588052C0A33F32AEB45A444008C736695A8052C02A9E2EF1B65A444087915CE9568052C0FE2251DFBB5A4440C79D91F8548052C0BC94F438B75A4440,64 FULTON STREET,C6-4/LM,,0,,7,873000,3142800,1000760001,40564,O8,80,59,76,1,2,E,11.07,2001,101,38543,10,0,1,15.02,0,,0,0,,10,0,E006,0,7700,,Y,,5,1,3663,79.92,59,3,,1,11,24000,0,,,COUNTRY CLUB RECOVERY,P,1,1,2,2021,10,7010,101S012,2,LM,,N,7533,10102,1502,3,38,15v1,982766,197486,1990,0,1900,10038,,C6-4,,,,12b
0106000020E61000000100000001030000000100000009000000B508B3934E8052C03B0747D4675B44402A9D7578538052C064490F415B5B4440D10E78D8588052C0D371DD20605B4440C9BC93B9598052C0D4D5FFEC605B4440C4B06249568052C0FE628AA5695B44407C781C6D568052C0CCA228C6695B4440BF483EE9548052C02931789D6D5B44406B4A35D1538052C0ECD1C59D6C5B4440B508B3934E8052C03B0747D4675B4440,49 CHAMBERS STREET,C6-4,,1001530001,9/20/13,7,1782000,29629350,1001530018,231379,O2,151,125,153,1,5,,12.23,1017,101,231379,10,0,1,31,0,,0,0,,10,0,E006,0,7700,African Burial Ground & The Commons,Y,,5,18,18919,151.35,125,5,,1,15,231379,0,,,49-51 CHAMBERS LLC,P,1,5,0,0,10,0,101S020,2,,,N,0,10105,31,0,1,15v1,982826,199406,1960,2001,1910,10007,,C6-4,,,,12b
0106000020E610000001000000010300000001000000060000008BE996ED588052C0AA786F70D45A44406C6EE9F3538052C0B32ECD49DC5A4440689C2951518052C078B8924BD75A4440998EF012558052C0196ABD97D05A4440093AD633558052C07CCB90B8D05A44408BE996ED588052C0AA786F70D45A4440,57 BEEKMAN STREET,C6-4/LM,,0,,7,1323000,7452450,1000930034,79079,D9,86,69,93,1,2,,10.48,1013,101,0,10,0,1,15.01,0,,1323000,7452450,,10,0,E006,0,7700,,Y,,3,34,7547,95.92,71.08,3,,1,17,0,0,,,BEEKMAN STAFF RESIDEN,P,1,1,2,79079,10,0,101S012,2,LM,,N,0,10103,1501,90,92,15v1,982813,197825,0,0,1973,10038,,C6-4,,,,12b
0106000020E610000001000000010300000001000000050000009169B515548052C06C3380C3AA5A4440658C099C588052C0158F462CB45A4440C79D91F8548052C0BC94F438B75A44408FD032E0508052C0D017F768AD5A44409169B515548052C06C3380C3AA5A4440,56 FULTON STREET,C6-4/LM,,0,,7,2204550,3585600,1000760006,46968,G1,64,93,76,1,0,,5.5,2001,101,46968,10,0,1,15.02,0,,0,0,,10,0,E006,45468,7700,,Y,,10,6,8537,71,128.92,3,,1,10,0,0,,,TERM-FULTON REALTY CO,P,1,1,1,0,10,1500,101S012,2,LM,,N,0,10102,1502,0,7,15v1,982817,197411,0,0,1963,10038,,C6-4,,,,12b
0106000020E6100000010000000103000000010000000A000000FC5B32E0518052C036844EFD805A4440328F09534F8052C08BC0A172845A4440C7C8A4FF4F8052C09217A1B8855A4440166E83AA508052C0E4E757FB865A444067CF6B6B538052C05113C3E7835A44405020EF5A578052C00AD998568B5A44402E1971D7478052C0586D2F4F975A4440A978379A448052C0502D146B8F5A4440F0D52136518052C07D1F1FBC7F5A4440FC5B32E0518052C036844EFD805A4440,127 JOHN STREET,C6-4/LM,,0,,7,9585000,59809950,1000750001,541000,D8,243,84,75,1,2,,16.25,2003,101,12000,10,0,1,15.02,0,,0,0,,10,0,E006,0,7700,,Y,,3,1,33294,270.58,100,1,,1,31,0,0,,,200 WATER SPE L.L.C.,P,1,1,1,529000,10,12000,101S008,2,LM,,N,0,10102,1502,576,579,15v1,982937,197005,1998,0,1973,10038,,C6-4,,,,12b
0106000020E61000000100000001030000000100000007000000D4B369084F8052C0D16BF1C7525A4440AC1F3D4F518052C0350F50C84F5A44407A34D20D528052C08DC6E1F1505A4440565D4608578052C091FA16C1585A44405A2E7491548052C011B6BE0E5C5A4440561675C44F8052C0B8439B02545A4440D4B369084F8052C0D16BF1C7525A4440,151 MAIDEN LANE,C5-3/LM,,1000720002,8/25/14,7,1021050,1021050,1000720007,0,G6,0,0,72,1,5,,0,2015,101,0,15,0,1,15.02,0,,0,0,,15,0,E004,0,7700,,Y,,10,7,6700,53.3,132.2,3,,2,0,0,0,,,151 MAIDEN LLC,,1,1,0,0,10,0,101S008,2,LM,,N,0,10102,1502,0,0,15v1,982844,196399,0,0,0,10038,,C5-3,,,,12b
0106000020E61000000100000001030000000100000017000000CE802935538052C05B3B0D60C95A44404C49764E528052C0C0740B1CC85A444059BC0042528052C06C2840EFC65A444079C41D0E4F8052C00CB1237CC25A44401E842F544F8052C0ADC7F6D1C05A4440486939AF528052C0D01416ADBE5A4440A70E5288538052C06709A7DBBD5A4440E2CFE650548052C0544A9C94BF5A44404CDB5D31558052C064050C32C15A4440B5EA1728568052C06A52F9B0C25A4440519DB874568052C0AD9A341EC35A4440DDB53D92568052C0F131A35DC35A4440D28954A8568052C05FEFB8A3C35A444094F95BB6568052C0689C76EEC35A444043B0EDBB568052C0340CBB3BC45A4440370EE1B8568052C04CA45289C45A44404B514CAD568052C08A6B07D5C45A4440B0F28399568052C0862AB11CC55A4440C93E187E568052C08627455EC55A44409E38D15B568052C0630BE597C55A44407D74FAAC538052C0BC8EC966C95A4440378C733A538052C0F226CC66C95A4440CE802935538052C05B3B0D60C95A4440,60 GOLD STREET,R8,,1000940001,2/11/09,7,611550,675900,1000940002,0,Q1,0,0,94,1,5,,0,2004,101,0,0,0,1,15.01,0,,611550,675900,,6.5,0,E006,0,7700,,Y,,9,2,5881,76.01,92.05,3,,0,0,0,0,,,PARKS AND RECREATION,C,1,1,0,0,6.02,0,101S021,2,,,N,0,10103,1501,0,0,15v1,982844,197617,0,0,0,10038,,R8,,,,12b
0106000020E6100000010000000103000000010000001A000000708EC995468052C03F4E0C0E3D5A44403EEF13784B8052C0C31F61CF365A444084BAFA68398052C0A6137710165A444058E3A28E398052C0FC9E50DE155A44403EA41AA2368052C0037E509B105A4440739AAB4C398052C07443A21B0D5A4440ABDBAF0D3A8052C0A5BE08890E5A4440CBB07F913A8052C015EDBDCE0D5A4440C99ED30E3C8052C02B523F70105A44407F8239893C8052C0BD9835C6105A4440975AD3D04E8052C0DFA711DB315A44400B3D8D254F8052C084BFC176315A444093ED57594F8052C0AB383AE2315A44403F9D5336548052C0E5B442A52B5A44406320A04F568052C0149392ED2F5A444032550A2D548052C02871CB4B325A44408A69A07C528052C04C0F9E2C345A4440C1E9A515528052C0F675879F345A44408BA9E1E6508052C005C4E6FB355A4440DE3706A44D8052C0BC6148BD395A444044B7A07B4C8052C004CE96123B5A44406F7D252E4A8052C08214EF5C3D5A444026C17B3E498052C06D71434B3E5A444042963409498052C0456F947F3E5A44407C9F94DF478052C089218BA23F5A4440708EC995468052C03F4E0C0E3D5A4440,PIER14 SOUTH STREET,C4-6/LM,,0,,7,4769550,6108750,1000360030,169425,T2,488,50,36,1,0,E,1,1028,101,169425,3.4,0,1,7,0,,4769550,6108750,,10,0,E004,0,7700,,Y,,7,30,169425,606,273.58,2,,1,1,0,169425,,,NYC DSBS,C,1,1,1,0,10,0,101S101,2,LM,,N,0,10101,7,0,1,15v1,983115,195798,0,0,1900,10005,,C4-6,,,,12b
0106000020E61000000100000001030000000100000005000000717F073E538052C0C334E7D39D5A44400B8A2C5E548052C076AE54009D5A444034C3844A568052C064F631A0A45A444021D9F72D558052C0BCC90282A55A4440717F073E538052C0C334E7D39D5A4440,26 CLIFF STREET,C6-4/LM,,0,,7,206643,255744,1000750043,6400,C0,80,20,75,1,2,,3.79,2002,101,0,10,0,1,15.02,0,,0,0,,10,0,E006,0,7700,,Y,,2,43,1690,89.33,19.42,5,,1,4,0,0,,,"YUEN, SO SAN",,1,1,2,6400,10,0,101S012,2,LM,,N,0,10102,1502,3,3,15v1,982815,197236,0,0,1974,10038,,C6-4,,,,12b
0106000020E6100000010000000103000000010000000600000067C3EFFD518052C0BC4DA60D9E5A444021817623538052C00B95936A9D5A4440717F073E538052C0C334E7D39D5A444021D9F72D558052C0BCC90282A55A444073E71E17548052C074644B5FA65A444067C3EFFD518052C0BC4DA60D9E5A4440,28 CLIFF STREET,C6-4/LM,,0,,7,155440,628662,1000757502,6950,RM,88,21.08,75,1,5,,3.32,2002,101,1900,10,102,1,15.02,0,,0,0,,10,0,E006,0,7700,,Y,,4,7502,2096,97,21,5,,1,4.5,0,0,,,OWNER / AGENT,,1,1,0,5050,10,1900,101S012,2,LM,,N,0,10102,1502,3,4,15v1,982835,197243,0,0,1938,10038,,C6-4,,,,12b
0106000020E6100000010000000103000000010000000A0000009C41BECB4F8052C0EE31B863955A444043BDB729528052C07088C8A6935A4440E60D547F548052C0169CFDE79C5A44400B8A2C5E548052C076AE54009D5A4440717F073E538052C0C334E7D39D5A444021817623538052C00B95936A9D5A444067C3EFFD518052C0BC4DA60D9E5A4440C37BD6FA518052C0D3275D019E5A44407B2D85F8518052C04E6311039E5A44409C41BECB4F8052C0EE31B863955A4440,251 PEARL STREET,C6-4/LM,,0,,7,390600,390600,1000750028,0,G6,0,0,75,1,5,,0,2002,101,0,10,0,1,15.02,0,,0,0,,10,0,E006,0,7700,,Y,,10,28,4716,110,44.58,5,,0,0,0,0,,,251 PEARL STREET LLC,,1,1,0,0,10,0,101S012,2,LM,,N,0,10102,1502,0,0,15v1,982860,197145,0,0,0,10038,,C6-4,,,,12b
0106000020E610000001000000010300000001000000080000001D04A9C0508052C02DA0ACD39F5A444066A28291508052C06B32BB189F5A44401B759EFB518052C06C5B590F9E5A444067C3EFFD518052C0BC4DA60D9E5A444073E71E17548052C074644B5FA65A44400EF658AF528052C0D191D07CA75A4440A2C8BEF0508052C036F24B92A05A44401D04A9C0508052C02DA0ACD39F5A4440,30 CLIFF STREET,C6-4/LM,,1000750045,2/8/92,7,539997,2188347,1000757503,16976,RC,0,0,75,1,5,E,6.63,2002,101,16976,10,806,1,15.02,0,,463646,1952547,,10,0,E006,0,7700,,Y,,5,7503,2560,96.4,26.3,5,,1,6,2324,14652,,,OWNER / AGENT,,1,1,0,0,10,0,101S012,2,LM,,N,0,10102,1502,0,6,15v1,982856,197253,0,0,1900,10038,,C6-4,,,,12b
0106000020E6100000010000000103000000010000000500000058D691F54F8052C0DDD353BA565A44401457E1C8538052C08B90081B5D5A4440348A2D61528052C0B922F9FC5E5A4440D1915A874E8052C0A64CFFA4585A444058D691F54F8052C0DDD353BA565A4440,161 FRONT STREET,C5-3/LM,,0,,7,815400,14234263,1000720012,0,H2,93,32.46,72,1,2,,0,2011,101,0,15,0,1,15.02,0,,0,0,,15,0,E004,0,7700,,Y,,5,12,3020,93.17,32.42,3,,1,31,0,0,,,SEAPORT HEIGHTS LLC,,1,1,0,0,10,0,101S008,2,LM,,N,0,10102,1502,0,1,15v1,982876,196454,0,0,2012,10038,,C5-3,,,,12b
0106000020E61000000100000001030000000100000005000000C7C8A4FF4F8052C09217A1B8855A4440F73113A4528052C0010A456F825A444067CF6B6B538052C05113C3E7835A4440166E83AA508052C0E4E757FB865A4440C7C8A4FF4F8052C09217A1B8855A4440,133 JOHN STREET,C6-4/LM,,0,,7,282150,936450,1000750009,1935,K2,54,20,75,1,2,E,1.8,2003,101,1935,10,0,1,15.02,0,,0,0,,10,0,E006,0,7700,,Y,,5,9,1075,56.67,20.08,5,,1,2,0,0,,,J & R REALTY GROUP LT,,1,1,2,0,10,1935,101S008,2,LM,,N,0,10102,1502,0,1,15v1,982867,196919,1964,2012,1920,10038,,C6-4,,,,12b
0106000020E610000001000000010300000001000000050000002A9D7578538052C064490F415B5B4440B508B3934E8052C03B0747D4675B44407EEDEAE1498052C038B2698A635B44401DBD430D4F8052C03D903E3F575B44402A9D7578538052C064490F415B5B4440,37 CHAMBERS STREET,C6-4,,1001530001,9/20/13,7,1220400,1220400,1001530022,0,G7,0,0,153,1,5,,0,1017,101,0,10,0,1,31,0,,0,0,,10,0,E006,0,7700,African Burial Ground & The Commons,Y,,10,22,11325,75,151,3,,0,0,0,0,,,,C,1,5,0,0,10,0,101S020,2,,,N,0,10105,31,0,0,15v1,982918,199352,0,0,0,10007,,C6-4,,,,12b
